prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
00000593.jpg,593.jpg,stas,586,812,365,522
00000594.jpg,594.jpg,stas,409,497,92,145
00000594.jpg,594.jpg,stas,425,519,661,743
00000594.jpg,594.jpg,stas,477,535,468,503
00000594.jpg,594.jpg,stas,496,584,548,607
00000595.jpg,595.jpg,stas,301,428,537,641
00000596.jpg,596.jpg,stas,823,906,629,736
00000597.jpg,597.jpg,stas,919,980,296,366
00000598.jpg,598.jpg,stas,1430,1562,257,343
00000598.jpg,598.jpg,stas,1234,1298,170,222
00000598.jpg,598.jpg,stas,1046,1123,147,211
00000598.jpg,598.jpg,stas,720,765,396,449
00000598.jpg,598.jpg,stas,525,584,60,106
00000598.jpg,598.jpg,stas,774,835,415,474
00000598.jpg,598.jpg,stas,846,1009,543,718
00000598.jpg,598.jpg,stas,1257,1368,821,918
00000599.jpg,599.jpg,stas,603,798,39,251
00000599.jpg,599.jpg,stas,739,1069,170,502
00000599.jpg,599.jpg,stas,383,496,303,382
00000599.jpg,599.jpg,stas,505,566,329,409
00000599.jpg,599.jpg,stas,412,543,572,673
00000599.jpg,599.jpg,stas,624,723,715,784
00000599.jpg,599.jpg,stas,698,846,720,894
00000599.jpg,599.jpg,stas,649,720,534,654
00000600.jpg,600.jpg,stas,384,499,305,439
00000600.jpg,600.jpg,stas,477,551,57,127
00000600.jpg,600.jpg,stas,884,947,488,544
00000600.jpg,600.jpg,stas,1077,1134,839,885
00000600.jpg,600.jpg,stas,1135,1195,854,910
00000600.jpg,600.jpg,stas,1400,1484,576,649
00000600.jpg,600.jpg,stas,1590,1661,601,659
00000601.jpg,601.jpg,stas,1053,1130,745,809
00000601.jpg,601.jpg,stas,773,876,258,337
00000602.jpg,602.jpg,stas,941,1038,310,387
00000603.jpg,603.jpg,stas,895,1057,294,469
00000604.jpg,604.jpg,stas,1063,1271,229,415
00000605.jpg,605.jpg,stas,1077,1193,358,470
00000606.jpg,606.jpg,stas,150,224,437,517
00000607.jpg,607.jpg,stas,558,791,754,900
00000607.jpg,607.jpg,stas,438,541,683,754
00000608.jpg,608.jpg,stas,594,675,145,210
00000608.jpg,608.jpg,stas,625,695,196,250
00000608.jpg,608.jpg,stas,565,705,223,307
00000609.jpg,609.jpg,stas,562,662,394,473
00000609.jpg,609.jpg,stas,661,761,60,172
00000610.jpg,610.jpg,stas,840,932,185,268
00000610.jpg,610.jpg,stas,544,793,477,637
00000611.jpg,611.jpg,stas,553,675,403,490
00000612.jpg,612.jpg,stas,431,591,196,287
00000612.jpg,612.jpg,stas,394,536,281,367
00000612.jpg,612.jpg,stas,455,539,388,473
00000613.jpg,613.jpg,stas,1447,1567,87,220
00000613.jpg,613.jpg,stas,257,368,515,631
00000613.jpg,613.jpg,stas,388,531,555,692
00000614.jpg,614.jpg,stas,86,199,250,331
00000614.jpg,614.jpg,stas,73,136,434,494
00000614.jpg,614.jpg,stas,629,708,506,579
00000614.jpg,614.jpg,stas,1109,1260,337,463
00000615.jpg,615.jpg,stas,275,344,482,591
00000615.jpg,615.jpg,stas,318,458,359,477
00000615.jpg,615.jpg,stas,434,514,328,415
00000615.jpg,615.jpg,stas,367,545,449,603
00000616.jpg,616.jpg,stas,41,140,187,273
00000616.jpg,616.jpg,stas,24,173,694,828
00000616.jpg,616.jpg,stas,284,445,250,401
00000616.jpg,616.jpg,stas,388,573,339,435
00000616.jpg,616.jpg,stas,651,900,451,666
00000616.jpg,616.jpg,stas,907,1024,339,566
00000616.jpg,616.jpg,stas,872,933,670,751
00000616.jpg,616.jpg,stas,942,1072,635,756
00000616.jpg,616.jpg,stas,1047,1117,700,785
00000616.jpg,616.jpg,stas,1372,1446,415,529
00000616.jpg,616.jpg,stas,1412,1557,280,402
00000616.jpg,616.jpg,stas,1532,1619,252,346
00000616.jpg,616.jpg,stas,1466,1641,377,533
00000616.jpg,616.jpg,stas,476,660,443,574
00000616.jpg,616.jpg,stas,345,478,425,491
00000617.jpg,617.jpg,stas,522,651,546,652
00000618.jpg,618.jpg,stas,275,416,679,822
00000619.jpg,619.jpg,stas,1608,1705,841,933
00000619.jpg,619.jpg,stas,43,213,422,565
00000619.jpg,619.jpg,stas,218,331,706,784
00000619.jpg,619.jpg,stas,342,476,687,812
00000619.jpg,619.jpg,stas,418,739,463,648
00000619.jpg,619.jpg,stas,457,571,72,127
00000619.jpg,619.jpg,stas,584,646,83,155
00000619.jpg,619.jpg,stas,818,942,163,235
00000619.jpg,619.jpg,stas,839,1053,225,388
00000619.jpg,619.jpg,stas,921,1007,159,225
00000619.jpg,619.jpg,stas,1055,1140,281,401
00000620.jpg,620.jpg,stas,1129,1412,63,258
00000620.jpg,620.jpg,stas,962,1060,729,818
00000620.jpg,620.jpg,stas,139,423,26,202
00000620.jpg,620.jpg,stas,86,169,523,579
00000620.jpg,620.jpg,stas,55,152,857,942
00000620.jpg,620.jpg,stas,168,509,381,602
00000620.jpg,620.jpg,stas,420,554,338,527
00000620.jpg,620.jpg,stas,519,618,278,356
00000620.jpg,620.jpg,stas,555,665,387,465
00000620.jpg,620.jpg,stas,551,700,458,554
00000620.jpg,620.jpg,stas,839,998,572,691
00000620.jpg,620.jpg,stas,751,867,631,716
00000620.jpg,620.jpg,stas,634,782,671,772
00000620.jpg,620.jpg,stas,828,906,752,821
00000621.jpg,621.jpg,stas,811,944,414,505
00000622.jpg,622.jpg,stas,384,519,633,738
00000622.jpg,622.jpg,stas,521,760,723,883
00000622.jpg,622.jpg,stas,550,712,556,700
00000622.jpg,622.jpg,stas,721,888,601,771
00000622.jpg,622.jpg,stas,447,503,744,798
00000622.jpg,622.jpg,stas,862,967,523,648
00000622.jpg,622.jpg,stas,991,1124,460,684
00000622.jpg,622.jpg,stas,1124,1231,533,663
00000623.jpg,623.jpg,stas,1069,1364,332,525
00000623.jpg,623.jpg,stas,1012,1597,700,931
00000623.jpg,623.jpg,stas,1495,1585,669,750
00000623.jpg,623.jpg,stas,632,763,743,834
00000623.jpg,623.jpg,stas,390,730,517,685
00000623.jpg,623.jpg,stas,450,627,377,545
00000623.jpg,623.jpg,stas,399,450,289,354
00000623.jpg,623.jpg,stas,185,391,223,520
00000623.jpg,623.jpg,stas,142,241,68,174
00000623.jpg,623.jpg,stas,39,123,10,89
00000623.jpg,623.jpg,stas,45,163,135,246
00000623.jpg,623.jpg,stas,5,93,166,294
00000623.jpg,623.jpg,stas,45,165,288,385
00000624.jpg,624.jpg,stas,923,1112,251,429
00000625.jpg,625.jpg,stas,603,714,482,590
00000625.jpg,625.jpg,stas,575,658,402,471
00000626.jpg,626.jpg,stas,785,953,648,825
00000626.jpg,626.jpg,stas,47,198,35,215
00000627.jpg,627.jpg,stas,425,521,706,805
00000627.jpg,627.jpg,stas,723,836,805,892
00000627.jpg,627.jpg,stas,244,469,346,633
00000627.jpg,627.jpg,stas,407,447,826,898
00000628.jpg,628.jpg,stas,521,780,398,540
00000629.jpg,629.jpg,stas,572,819,127,311
00000629.jpg,629.jpg,stas,731,903,313,406
00000629.jpg,629.jpg,stas,333,479,609,707
00000630.jpg,630.jpg,stas,563,703,535,678
00000631.jpg,631.jpg,stas,230,388,289,457
00000631.jpg,631.jpg,stas,877,1012,489,600
00000631.jpg,631.jpg,stas,1116,1347,524,724
00000631.jpg,631.jpg,stas,1316,1429,490,650
00000631.jpg,631.jpg,stas,142,214,312,379
00000632.jpg,632.jpg,stas,658,825,517,614
00000632.jpg,632.jpg,stas,779,910,476,611
00000633.jpg,633.jpg,stas,1019,1191,281,537
00000633.jpg,633.jpg,stas,330,373,525,581
00000634.jpg,634.jpg,stas,716,851,281,439
00000635.jpg,635.jpg,stas,1253,1374,425,538
00000636.jpg,636.jpg,stas,1002,1256,677,840
00000637.jpg,637.jpg,stas,1172,1429,539,721
00000637.jpg,637.jpg,stas,709,786,466,596
00000637.jpg,637.jpg,stas,621,702,466,561
00000637.jpg,637.jpg,stas,569,642,532,600
00000637.jpg,637.jpg,stas,521,558,571,606
00000638.jpg,638.jpg,stas,108,197,210,315
00000638.jpg,638.jpg,stas,567,676,496,599
00000638.jpg,638.jpg,stas,569,662,609,688
00000638.jpg,638.jpg,stas,1408,1497,448,537
00000639.jpg,639.jpg,stas,1095,1230,516,645
00000639.jpg,639.jpg,stas,1262,1299,626,674
00000640.jpg,640.jpg,stas,1354,1560,374,572
00000640.jpg,640.jpg,stas,1475,1647,526,689
00000640.jpg,640.jpg,stas,874,951,302,385
00000640.jpg,640.jpg,stas,507,575,674,737
00000640.jpg,640.jpg,stas,563,695,588,692
00000640.jpg,640.jpg,stas,685,725,569,622
00000640.jpg,640.jpg,stas,723,774,609,662
00000641.jpg,641.jpg,stas,433,556,559,698
00000641.jpg,641.jpg,stas,498,665,731,863
00000641.jpg,641.jpg,stas,619,880,140,737
00000641.jpg,641.jpg,stas,1207,1297,445,539
00000642.jpg,642.jpg,stas,331,632,147,531
00000642.jpg,642.jpg,stas,557,711,529,657
00000642.jpg,642.jpg,stas,482,563,776,858
00000643.jpg,643.jpg,stas,775,863,211,277
00000643.jpg,643.jpg,stas,884,963,87,166
00000643.jpg,643.jpg,stas,775,890,383,516
00000643.jpg,643.jpg,stas,947,1090,368,506
00000643.jpg,643.jpg,stas,685,762,478,545
00000643.jpg,643.jpg,stas,527,593,578,652
00000643.jpg,643.jpg,stas,538,590,804,851
00000644.jpg,644.jpg,stas,162,245,199,278
00000644.jpg,644.jpg,stas,268,544,236,437
00000644.jpg,644.jpg,stas,583,720,239,374
00000644.jpg,644.jpg,stas,596,734,388,543
00000644.jpg,644.jpg,stas,474,528,798,872
00000644.jpg,644.jpg,stas,1425,1519,547,641
00000644.jpg,644.jpg,stas,1202,1296,496,655
00000644.jpg,644.jpg,stas,1085,1210,582,670
00000644.jpg,644.jpg,stas,1317,1379,523,599
00000645.jpg,645.jpg,stas,898,1034,221,344
00000646.jpg,646.jpg,stas,347,433,346,429
00000646.jpg,646.jpg,stas,425,598,406,587
00000646.jpg,646.jpg,stas,308,398,596,659
00000646.jpg,646.jpg,stas,1341,1410,610,682
00000646.jpg,646.jpg,stas,128,176,560,595
00000647.jpg,647.jpg,stas,323,408,343,410
00000647.jpg,647.jpg,stas,967,1071,389,539
00000648.jpg,648.jpg,stas,416,534,240,347
00000648.jpg,648.jpg,stas,400,449,738,821
00000648.jpg,648.jpg,stas,433,611,696,889
00000649.jpg,649.jpg,stas,40,203,69,150
00000649.jpg,649.jpg,stas,219,300,23,99
00000649.jpg,649.jpg,stas,695,823,367,499
00000649.jpg,649.jpg,stas,229,335,721,889
00000649.jpg,649.jpg,stas,372,491,657,821
00000649.jpg,649.jpg,stas,486,595,625,750
00000650.jpg,650.jpg,stas,244,369,378,513
00000650.jpg,650.jpg,stas,947,1027,259,309
00000650.jpg,650.jpg,stas,931,1045,539,657
00000650.jpg,650.jpg,stas,1040,1184,565,768
00000651.jpg,651.jpg,stas,983,1109,273,372
00000651.jpg,651.jpg,stas,829,930,404,511
00000651.jpg,651.jpg,stas,1179,1266,509,618
00000651.jpg,651.jpg,stas,993,1090,665,758
00000651.jpg,651.jpg,stas,1454,1530,551,624
00000651.jpg,651.jpg,stas,136,209,659,725
00000651.jpg,651.jpg,stas,543,596,837,891
00000652.jpg,652.jpg,stas,302,464,199,321
00000652.jpg,652.jpg,stas,322,507,320,489
00000652.jpg,652.jpg,stas,188,284,584,667
00000652.jpg,652.jpg,stas,321,387,622,706
00000652.jpg,652.jpg,stas,75,163,78,134
00000652.jpg,652.jpg,stas,1083,1142,488,546
00000653.jpg,653.jpg,stas,508,660,18,131
00000653.jpg,653.jpg,stas,877,971,44,134
00000653.jpg,653.jpg,stas,1000,1065,78,172
00000653.jpg,653.jpg,stas,505,589,258,355
00000654.jpg,654.jpg,stas,464,567,160,310
00000654.jpg,654.jpg,stas,560,642,263,354
00000654.jpg,654.jpg,stas,814,917,676,758
00000655.jpg,655.jpg,stas,905,1005,391,540
00000655.jpg,655.jpg,stas,1451,1635,488,598
00000656.jpg,656.jpg,stas,947,1096,207,301
00000656.jpg,656.jpg,stas,787,929,311,403
00000656.jpg,656.jpg,stas,528,649,368,463
00000656.jpg,656.jpg,stas,639,729,389,468
00000656.jpg,656.jpg,stas,743,798,387,467
00000656.jpg,656.jpg,stas,840,914,618,701
00000656.jpg,656.jpg,stas,684,752,698,748
00000657.jpg,657.jpg,stas,755,834,487,544
00000658.jpg,658.jpg,stas,703,822,373,434
00000659.jpg,659.jpg,stas,593,722,361,425
00000659.jpg,659.jpg,stas,768,898,447,539
00000659.jpg,659.jpg,stas,351,410,443,491
00000659.jpg,659.jpg,stas,406,487,488,536
00000659.jpg,659.jpg,stas,417,454,447,480
00000659.jpg,659.jpg,stas,814,864,552,583
00000660.jpg,660.jpg,stas,471,547,306,378
00000660.jpg,660.jpg,stas,730,852,254,351
00000661.jpg,661.jpg,stas,534,598,68,132
00000661.jpg,661.jpg,stas,410,531,485,581
00000661.jpg,661.jpg,stas,472,567,340,390
00000662.jpg,662.jpg,stas,388,477,410,501
00000662.jpg,662.jpg,stas,152,219,333,396
00000663.jpg,663.jpg,stas,532,601,240,315
00000663.jpg,663.jpg,stas,379,432,690,744
00000663.jpg,663.jpg,stas,90,141,865,918
00000663.jpg,663.jpg,stas,301,353,392,446
00000663.jpg,663.jpg,stas,1139,1223,606,659
00000663.jpg,663.jpg,stas,723,861,460,558
00000663.jpg,663.jpg,stas,469,585,621,731
00000663.jpg,663.jpg,stas,588,811,562,701
00000663.jpg,663.jpg,stas,220,332,49,106
00000664.jpg,664.jpg,stas,1138,1336,450,620
00000664.jpg,664.jpg,stas,588,785,493,656
00000664.jpg,664.jpg,stas,806,942,391,528
00000665.jpg,665.jpg,stas,736,832,382,481
00000666.jpg,666.jpg,stas,724,799,456,528
00000667.jpg,667.jpg,stas,789,985,343,533
00000667.jpg,667.jpg,stas,599,772,413,579
00000668.jpg,668.jpg,stas,1236,1441,463,658
00000669.jpg,669.jpg,stas,1112,1250,473,580
00000669.jpg,669.jpg,stas,1316,1455,562,670
00000669.jpg,669.jpg,stas,602,750,401,525
00000669.jpg,669.jpg,stas,449,1090,478,731
00000670.jpg,670.jpg,stas,576,730,79,192
00000670.jpg,670.jpg,stas,658,733,457,524
00000670.jpg,670.jpg,stas,1154,1335,563,687
00000670.jpg,670.jpg,stas,676,765,735,836
00000671.jpg,671.jpg,stas,886,1189,702,861
00000671.jpg,671.jpg,stas,47,146,589,836
00000671.jpg,671.jpg,stas,152,483,569,885
00000671.jpg,671.jpg,stas,1046,1684,104,423
00000671.jpg,671.jpg,stas,1193,1243,492,550
00000672.jpg,672.jpg,stas,467,545,240,292
00000672.jpg,672.jpg,stas,833,1049,267,401
00000673.jpg,673.jpg,stas,898,1168,337,495
00000673.jpg,673.jpg,stas,783,912,626,728
00000673.jpg,673.jpg,stas,721,849,302,422
00000673.jpg,673.jpg,stas,440,665,323,502
00000673.jpg,673.jpg,stas,412,609,479,612
00000673.jpg,673.jpg,stas,690,835,444,527
00000673.jpg,673.jpg,stas,1054,1121,601,661
00000673.jpg,673.jpg,stas,985,1024,637,685
00000674.jpg,674.jpg,stas,676,828,360,494
00000674.jpg,674.jpg,stas,438,646,438,606
00000674.jpg,674.jpg,stas,1441,1598,325,493
00000674.jpg,674.jpg,stas,298,414,431,594
00000674.jpg,674.jpg,stas,299,450,594,735
00000675.jpg,675.jpg,stas,1299,1457,427,567
00000675.jpg,675.jpg,stas,56,956,362,640
00000675.jpg,675.jpg,stas,766,823,770,848
00000675.jpg,675.jpg,stas,428,566,694,747
00000675.jpg,675.jpg,stas,963,1557,80,431
00000675.jpg,675.jpg,stas,997,1199,548,649
00000676.jpg,676.jpg,stas,299,421,601,717
00000676.jpg,676.jpg,stas,1256,1474,58,178
00000677.jpg,677.jpg,stas,602,813,101,247
00000678.jpg,678.jpg,stas,391,658,100,305
00000678.jpg,678.jpg,stas,339,414,283,356
00000678.jpg,678.jpg,stas,68,312,709,851
00000678.jpg,678.jpg,stas,739,901,835,942
00000678.jpg,678.jpg,stas,1233,1294,873,925
00000678.jpg,678.jpg,stas,923,1060,452,580
00000678.jpg,678.jpg,stas,1005,1176,323,468
00000678.jpg,678.jpg,stas,1000,1299,227,420
00000678.jpg,678.jpg,stas,1213,1530,245,545
00000679.jpg,679.jpg,stas,284,367,254,369
00000679.jpg,679.jpg,stas,1178,1300,713,835
00000679.jpg,679.jpg,stas,1362,1611,716,895
00000679.jpg,679.jpg,stas,873,931,344,410
00000679.jpg,679.jpg,stas,1096,1146,692,744
00000679.jpg,679.jpg,stas,917,987,723,780
00000680.jpg,680.jpg,stas,543,934,149,369
00000680.jpg,680.jpg,stas,524,630,701,845
00000680.jpg,680.jpg,stas,653,883,679,857
00000681.jpg,681.jpg,stas,1154,1246,271,377
00000681.jpg,681.jpg,stas,1100,1160,313,378
00000681.jpg,681.jpg,stas,1014,1090,337,398
00000682.jpg,682.jpg,stas,887,984,339,426
00000682.jpg,682.jpg,stas,1350,1467,556,702
00000682.jpg,682.jpg,stas,1131,1234,692,804
00000682.jpg,682.jpg,stas,1032,1117,590,677
00000682.jpg,682.jpg,stas,896,988,432,541
00000682.jpg,682.jpg,stas,921,1010,534,592
00000682.jpg,682.jpg,stas,953,1012,650,728
00000683.jpg,683.jpg,stas,1208,1354,563,702
00000684.jpg,684.jpg,stas,625,691,547,621
00000684.jpg,684.jpg,stas,582,652,860,905
00000684.jpg,684.jpg,stas,420,469,666,728
00000685.jpg,685.jpg,stas,1093,1175,749,817
00000685.jpg,685.jpg,stas,1152,1228,2,96
00000685.jpg,685.jpg,stas,1239,1280,52,103
00000685.jpg,685.jpg,stas,1231,1293,343,388
00000685.jpg,685.jpg,stas,383,425,869,905
00000685.jpg,685.jpg,stas,1501,1564,821,870
00000686.jpg,686.jpg,stas,773,853,368,425
00000686.jpg,686.jpg,stas,1097,1157,714,759
00000686.jpg,686.jpg,stas,887,919,385,431
00000687.jpg,687.jpg,stas,794,896,380,472
00000688.jpg,688.jpg,stas,1080,1175,162,240
00000688.jpg,688.jpg,stas,1276,1431,384,500
00000688.jpg,688.jpg,stas,379,446,77,150
00000689.jpg,689.jpg,stas,740,846,429,506
00000689.jpg,689.jpg,stas,1119,1231,620,701
00000690.jpg,690.jpg,stas,455,577,292,409
00000690.jpg,690.jpg,stas,938,1009,273,357
00000690.jpg,690.jpg,stas,619,711,535,599
00000690.jpg,690.jpg,stas,346,438,465,572
00000690.jpg,690.jpg,stas,444,539,414,493
00000691.jpg,691.jpg,stas,785,878,544,611
00000691.jpg,691.jpg,stas,353,472,202,281
00000691.jpg,691.jpg,stas,929,969,440,498
00000691.jpg,691.jpg,stas,938,985,556,617
00000691.jpg,691.jpg,stas,836,960,448,566
00000692.jpg,692.jpg,stas,650,809,133,351
00000692.jpg,692.jpg,stas,533,609,567,674
00000692.jpg,692.jpg,stas,495,535,583,637
00000692.jpg,692.jpg,stas,212,272,572,639
00000693.jpg,693.jpg,stas,319,434,662,826
00000693.jpg,693.jpg,stas,643,695,417,471
00000693.jpg,693.jpg,stas,660,705,488,550
00000694.jpg,694.jpg,stas,614,706,355,449
00000695.jpg,695.jpg,stas,646,1011,256,560
00000695.jpg,695.jpg,stas,893,1023,556,676
00000696.jpg,696.jpg,stas,608,678,114,300
00000696.jpg,696.jpg,stas,409,583,523,746
00000696.jpg,696.jpg,stas,386,434,396,460
00000697.jpg,697.jpg,stas,1313,1486,207,343
00000697.jpg,697.jpg,stas,946,1105,633,734
00000697.jpg,697.jpg,stas,646,763,521,635
00000697.jpg,697.jpg,stas,547,709,618,747
00000697.jpg,697.jpg,stas,566,688,179,313
00000697.jpg,697.jpg,stas,722,900,168,323
00000697.jpg,697.jpg,stas,923,1009,194,320
00000697.jpg,697.jpg,stas,857,1098,483,577
00000697.jpg,697.jpg,stas,25,163,516,620
00000698.jpg,698.jpg,stas,898,980,588,661
00000699.jpg,699.jpg,stas,618,698,317,412
00000700.jpg,700.jpg,stas,841,901,559,613
00000700.jpg,700.jpg,stas,982,1042,200,249
00000701.jpg,701.jpg,stas,782,875,480,569
00000702.jpg,702.jpg,stas,651,735,594,678
00000703.jpg,703.jpg,stas,1165,1233,344,429
00000703.jpg,703.jpg,stas,1401,1484,505,581
00000703.jpg,703.jpg,stas,1493,1547,539,588
00000703.jpg,703.jpg,stas,217,314,605,688
00000703.jpg,703.jpg,stas,178,252,460,526
00000703.jpg,703.jpg,stas,453,491,666,714
00000704.jpg,704.jpg,stas,771,840,416,467
00000704.jpg,704.jpg,stas,978,1043,321,387
00000704.jpg,704.jpg,stas,856,902,455,505
00000704.jpg,704.jpg,stas,901,966,482,546
00000704.jpg,704.jpg,stas,579,668,524,595
00000704.jpg,704.jpg,stas,671,742,552,589
00000704.jpg,704.jpg,stas,1183,1245,794,843
00000705.jpg,705.jpg,stas,925,1013,314,415
00000706.jpg,706.jpg,stas,495,567,368,448
00000706.jpg,706.jpg,stas,1400,1532,126,207
00000706.jpg,706.jpg,stas,1280,1336,128,213
00000706.jpg,706.jpg,stas,1050,1162,217,340
00000706.jpg,706.jpg,stas,741,822,518,599
00000706.jpg,706.jpg,stas,829,885,560,604
00000707.jpg,707.jpg,stas,1335,1445,388,503
00000707.jpg,707.jpg,stas,686,751,505,629
00000707.jpg,707.jpg,stas,635,702,604,685
00000707.jpg,707.jpg,stas,250,382,762,837
00000707.jpg,707.jpg,stas,132,183,768,844
00000708.jpg,708.jpg,stas,809,1089,381,580
00000708.jpg,708.jpg,stas,1114,1209,677,750
00000709.jpg,709.jpg,stas,703,806,493,571
00000709.jpg,709.jpg,stas,912,1079,535,622
00000709.jpg,709.jpg,stas,693,747,152,265
00000710.jpg,710.jpg,stas,547,717,382,587
00000710.jpg,710.jpg,stas,828,954,1,162
00000710.jpg,710.jpg,stas,927,1020,865,942
00000711.jpg,711.jpg,stas,735,852,409,473
00000712.jpg,712.jpg,stas,922,1138,525,711
00000712.jpg,712.jpg,stas,782,843,426,478
00000712.jpg,712.jpg,stas,410,652,326,473
00000713.jpg,713.jpg,stas,713,873,349,483
00000714.jpg,714.jpg,stas,861,1044,606,703
00000714.jpg,714.jpg,stas,894,972,345,437
00000714.jpg,714.jpg,stas,832,961,94,211
00000714.jpg,714.jpg,stas,849,976,206,317
00000715.jpg,715.jpg,stas,796,890,582,676
00000716.jpg,716.jpg,stas,956,1060,355,493
00000716.jpg,716.jpg,stas,322,486,306,503
00000716.jpg,716.jpg,stas,872,950,192,310
00000717.jpg,717.jpg,stas,1118,1262,480,568
00000717.jpg,717.jpg,stas,295,365,257,366
00000717.jpg,717.jpg,stas,866,924,338,396
00000718.jpg,718.jpg,stas,400,523,411,498
00000718.jpg,718.jpg,stas,507,572,545,615
00000719.jpg,719.jpg,stas,455,632,422,600
00000719.jpg,719.jpg,stas,128,166,615,695
00000719.jpg,719.jpg,stas,1543,1676,2,66
00000720.jpg,720.jpg,stas,1355,1439,576,661
00000720.jpg,720.jpg,stas,651,782,332,528
00000721.jpg,721.jpg,stas,729,858,141,277
00000722.jpg,722.jpg,stas,129,203,181,278
00000722.jpg,722.jpg,stas,162,247,347,412
00000722.jpg,722.jpg,stas,327,480,243,372
00000722.jpg,722.jpg,stas,577,653,223,325
00000722.jpg,722.jpg,stas,561,761,434,592
00000722.jpg,722.jpg,stas,868,929,268,340
00000722.jpg,722.jpg,stas,822,887,366,457
00000722.jpg,722.jpg,stas,747,807,337,380
00000722.jpg,722.jpg,stas,361,505,128,244
00000722.jpg,722.jpg,stas,353,428,507,599
00000722.jpg,722.jpg,stas,829,962,495,650
00000722.jpg,722.jpg,stas,994,1075,90,177
00000723.jpg,723.jpg,stas,1402,1490,300,385
00000723.jpg,723.jpg,stas,1368,1440,368,460
00000723.jpg,723.jpg,stas,1211,1347,444,537
00000723.jpg,723.jpg,stas,1225,1303,541,606
00000724.jpg,724.jpg,stas,1095,1169,257,325
00000725.jpg,725.jpg,stas,1211,1349,139,269
00000726.jpg,726.jpg,stas,563,685,427,514
00000726.jpg,726.jpg,stas,513,572,222,363
00000726.jpg,726.jpg,stas,544,603,506,571
00000727.jpg,727.jpg,stas,890,973,123,235
00000727.jpg,727.jpg,stas,731,818,634,809
00000727.jpg,727.jpg,stas,742,851,232,385
00000728.jpg,728.jpg,stas,1052,1190,228,340
00000729.jpg,729.jpg,stas,816,957,599,777
00000730.jpg,730.jpg,stas,484,769,180,482
00000731.jpg,731.jpg,stas,1118,1360,137,443
00000732.jpg,732.jpg,stas,614,842,276,454
00000733.jpg,733.jpg,stas,995,1108,365,466
00000733.jpg,733.jpg,stas,909,1075,229,401
00000733.jpg,733.jpg,stas,740,923,335,581
00000733.jpg,733.jpg,stas,673,736,468,565
00000734.jpg,734.jpg,stas,787,935,93,207
00000734.jpg,734.jpg,stas,1191,1296,262,371
00000734.jpg,734.jpg,stas,1212,1493,594,851
00000735.jpg,735.jpg,stas,1402,1627,450,728
00000736.jpg,736.jpg,stas,1246,1294,594,650
00000736.jpg,736.jpg,stas,760,827,339,402
00000736.jpg,736.jpg,stas,729,790,385,461
00000737.jpg,737.jpg,stas,950,1068,573,735
00000737.jpg,737.jpg,stas,790,1030,50,335
00000737.jpg,737.jpg,stas,632,783,378,521
00000738.jpg,738.jpg,stas,988,1424,194,907
00000738.jpg,738.jpg,stas,49,133,324,402
00000739.jpg,739.jpg,stas,927,1099,410,507
00000739.jpg,739.jpg,stas,1094,1140,395,447
00000739.jpg,739.jpg,stas,1332,1396,263,302
00000739.jpg,739.jpg,stas,978,1029,154,206
00000740.jpg,740.jpg,stas,719,788,458,560
00000740.jpg,740.jpg,stas,288,347,848,899
00000741.jpg,741.jpg,stas,900,1025,221,290
00000741.jpg,741.jpg,stas,1041,1116,200,269
00000741.jpg,741.jpg,stas,989,1098,277,400
00000742.jpg,742.jpg,stas,686,849,320,499
00000742.jpg,742.jpg,stas,822,888,503,581
00000743.jpg,743.jpg,stas,966,1027,762,817
00000743.jpg,743.jpg,stas,680,818,772,859
00000744.jpg,744.jpg,stas,678,735,206,276
00000745.jpg,745.jpg,stas,965,1019,101,160
00000746.jpg,746.jpg,stas,1066,1154,443,495
00000746.jpg,746.jpg,stas,1121,1174,518,569
00000746.jpg,746.jpg,stas,354,497,466,574
00000746.jpg,746.jpg,stas,1486,1524,395,432
00000746.jpg,746.jpg,stas,962,1061,479,555
00000746.jpg,746.jpg,stas,979,1068,401,490
00000747.jpg,747.jpg,stas,1245,1286,265,314
00000748.jpg,748.jpg,stas,423,494,141,279
00000749.jpg,749.jpg,stas,1424,1491,154,225
00000749.jpg,749.jpg,stas,1339,1441,94,173
00000749.jpg,749.jpg,stas,1121,1499,65,356
00000750.jpg,750.jpg,stas,1299,1442,202,357
00000750.jpg,750.jpg,stas,1442,1540,214,277
00000750.jpg,750.jpg,stas,1398,1491,127,214
00000751.jpg,751.jpg,stas,1528,1589,510,598
00000751.jpg,751.jpg,stas,1525,1576,618,701
00000752.jpg,752.jpg,stas,1103,1187,179,293
00000753.jpg,753.jpg,stas,372,591,289,406
00000753.jpg,753.jpg,stas,355,397,438,479
00000754.jpg,754.jpg,stas,193,247,502,562
00000755.jpg,755.jpg,stas,312,364,545,588
00000755.jpg,755.jpg,stas,360,425,599,700
00000756.jpg,756.jpg,stas,46,110,769,825
00000757.jpg,757.jpg,stas,717,790,517,589
00000758.jpg,758.jpg,stas,309,400,188,262
00000758.jpg,758.jpg,stas,852,924,294,359
00000758.jpg,758.jpg,stas,830,903,354,404
00000759.jpg,759.jpg,stas,449,573,398,493
00000760.jpg,760.jpg,stas,666,1484,352,935
00000760.jpg,760.jpg,stas,336,730,394,822
00000760.jpg,760.jpg,stas,178,261,357,450
00000760.jpg,760.jpg,stas,262,889,3,476
